"ID_SECUENCIAL","COD_INFRA","NOMBRE_CENTRO_EDUCATIVO","Departamento","Municipio","Nivel_Educativo","Turno","Especialidad"
1560,72050,Centro Escolar Caserío El Coco Cantón Santa Isabel,Cuscatlán,San Ramón,Básica,Matutino,Matemática
1561,11895,Centro Escolar Cantón Estanzuelas,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1562,11896,Centro Escolar Caserío San Francisco Cantón San Lucas,Cuscatlán,Suchitoto,Básica,Vespertino,Matemática
1563,11901,Centro Escolar Cantón Montepeque,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1564,72054,Centro Escolar Caserío Agua Caliente Cantón El Caulote,Cuscatlán,Suchitoto,Básica,Vespertino,Matemática
1565,72055,Complejo Educativo Cantón Copapayo,Cuscatlán,Suchitoto,Básica,Matutino,Lenguaje Y Literatura
1566,72056,Centro Escolar Caserío La Caja Cantón Las Delicias,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1567,72056,Centro Escolar Caserío La Caja Cantón Las Delicias,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1568,72058,Centro Escolar Caserío Valle Verde Cantón Platanares,Cuscatlán,Suchitoto,Parvularia,Matutino,Educación Parvularia
1569,72058,Centro Escolar Caserío Valle Verde Cantón Platanares,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica
1570,72059,Centro Escolar Caserío Zacamil Cantón Platanares,Cuscatlán,Suchitoto,Parvularia,Matutino,Educación Parvularia
1571,72059,Centro Escolar Caserío Zacamil Cantón Platanares,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1572,72059,Centro Escolar Caserío Zacamil Cantón Platanares,Cuscatlán,Suchitoto,Básica,Vespertino,Lenguaje Y Literatura
1573,72070,Centro Escolar Caserío Montepeque Cantón Palacios,Cuscatlán,Suchitoto,Parvularia,Matutino,Educación Parvularia
1574,72071,Complejo Educativo Doctor Guillermo Manuel Ungo,Cuscatlán,Suchitoto,Básica,Vespertino,Ciencias Naturales
1575,72072,Centro Escolar Cantón San José Palo Grande,Cuscatlán,Suchitoto,Básica,Matutino,Educación Básica I y II Ciclos
1576,72074,Centro Escolar Cantón San cristobal,Cuscatlán,Suchitoto,Básica,Matutino,Lenguaje Y Literatura
1577,72076,Centro Escolar Caserío El Papayán,Cuscatlán,Suchitoto,Parvularia,Matutino,Educación Parvularia
1578,72077,Centro Escolar Caserío La Mora Cantón La Mora,Cuscatlán,Suchitoto,Parvularia,Matutino,Educación Parvularia
1579,86179,Centro Escolar Caserío El Franco Cantón El Salitre,Cuscatlán,San José Guayabal,Básica,Matutino,Educación Básica I y II Ciclos
1580,86294,Centro Escolar Comunidad Laura López del Cantón Consolación,Cuscatlán,Suchitoto,Básica,Vespertino,Inglés
1581,86294,Centro Escolar Comunidad Laura López del Cantón Consolación,Cuscatlán,Suchitoto,Básica,Vespertino,Matemática
1582,86533,Centro Escolar Caserío Nueva Consolación Cantón El Zapote,Cuscatlán,Suchitoto,Básica,Vespertino,Matemática Tercer Ciclo Educ. Básica Y Media
1583,11909,Instituto Nacional Tenancingo,Cuscatlán,Tenancingo,Media,Matutino,Lenguaje Y Literatura
1584,72078,Centro Escolar Cantón Ajuluco,Cuscatlán,Tenancingo,Básica,Vespertino,Lenguaje Y Literatura
1585,72078,Centro Escolar Cantón Ajuluco,Cuscatlán,Tenancingo,Básica,Vespertino,Inglés
1586,86536,Centro Escolar Caserío Irioma,Cuscatlán,Tenancingo,Parvularia,Matutino,Educación Parvularia
1587,11916,Escuela de Educación Parvularia María Aracely Escamilla Viuda de Lara,La Paz,Cuyultitán,Parvularia,Matutino,Educación Parvularia
1588,11930,Centro Escolar Manuel Antonio Quintanilla,La Paz,Jerusalén,Básica,Matutino,Ciencias Naturales
1589,74004,Centro Escolar Caserío Veracruz Abajo,La Paz,Jerusalén,Parvularia,Matutino,Educación Parvularia
1590,74004,Centro Escolar Caserío Veracruz Abajo,La Paz,Jerusalén,Básica,Vespertino,Matemática
1591,11932,Complejo Educativo Mercedes de La ceiba,La Paz,Mercedes La Ceiba,Parvularia,Matutino,Educación Parvularia
1592,10084,Centro Escolar Urbanización Montelimar,La Paz,Olocuilta,Básica,Matutino,Lenguaje Y Literatura
1593,10084,Centro Escolar Urbanización Montelimar,La Paz,Olocuilta,Básica,Vespertino,Matemática
1594,11935,Instituto Nacional de Olocuilta,La Paz,Olocuilta,Media,Matutino,Informática
1595,11939,Centro Escolar Cantón La Esperanza,La Paz,Olocuilta,Básica,Matutino,Matemática
1596,74005,Complejo Educativo Cantón Joyas de Girón,La Paz,Olocuilta,Media,Matutino,Matemática
1597,74010,Centro Escolar Cantón Belén,La Paz,San Antonio Masahuat,Básica,Vespertino,Matemática
1598,74013,Centro Escolar Cantón San José Los Solares,La Paz,San Antonio Masahuat,Parvularia,Matutino,Educación Parvularia
1599,11957,Centro Escolar Cantón San Antonio Panchimilama,La Paz,San Francisco Chinameca,Básica,Matutino,Educación Básica I y II Ciclos
1600,11960,Centro Escolar Cantón Candelaria,La Paz,San Francisco Chinameca,Básica,Vespertino,Matemática
1601,74018,Centro Escolar Cantón Santiago de Chile,La Paz,San Juan Nonualco,Parvularia,Matutino,Educación Parvularia
1602,86378,Centro Escolar suburbios Barrio Santa Rita Cantón El Golfo,La Paz,San Juan Nonualco,Básica,Matutino,Inglés
1603,11975,Centro Escolar Profesora Juana Sara López de Miranda,La Paz,San Juan Talpa,Básica,Matutino,Estudios Sociales
1604,11975,Centro Escolar Profesora Juana Sara López de Miranda,La Paz,San Juan Talpa,Básica,Matutino,Educación Básica I y II Ciclos
1605,11976,Centro Escolar Doctor Gilberto Lisandro Vásquez Sosa,La Paz,San Juan Talpa,Básica,Matutino,Matemática
1606,11982,Complejo Educativo Profesor Alberto Varela,La Paz,San Juan Talpa,Parvularia,Matutino,Educación Parvularia
1607,86447,Centro Escolar Cantón Veracruz,La Paz,San Juan Talpa,Parvularia,Matutino,Educación Parvularia
1608,11987,Centro Escolar Manuela Minero de Mejia,La Paz,San Juan Tepezontes,Básica,Matutino,Educación Física Y Deportes
1609,74086,Centro Escolar Cantón La Calzada,La Paz,San Luis La Heradura,Parvularia,Matutino,Educación Parvularia
1610,74086,Centro Escolar Cantón La Calzada,La Paz,San Luis La Heradura,Básica,Vespertino,Matemática
1611,74086,Centro Escolar Cantón La Calzada,La Paz,San Luis La Heradura,Básica,Vespertino,Inglés
1612,12131,Centro Escolar Francisco Castañeda,La Paz,San Luis La Herradura,Básica,Matutino,Educación Básica I y II Ciclos
1613,74079,Centro Escolar Playa Dorada,La Paz,San Luis La Herradura,Básica,Matutino,Inglés
1614,74079,Centro Escolar Playa Dorada,La Paz,San Luis La Herradura,Básica,Matutino,Ciencias Naturales
1615,74079,Centro Escolar Playa Dorada,La Paz,San Luis La Herradura,Parvularia,Matutino,Educación Parvularia
1616,86243,Centro Escolar Caserío El Ranchón,La Paz,San Luis La Herradura,Básica,Matutino,Inglés
1617,11982,Complejo Educativo Profesor Alberto Varela,La Paz,San Luis Talpa,Media,Matutino,Inglés
1618,11989,Centro Escolar Lotificación La Fortuna,La Paz,San Luis Talpa,Parvularia,Matutino,Educación Parvularia
1619,11992,Centro Escolar Cantón Nuevo Edén,La Paz,San Luis Talpa,Básica,Matutino,Inglés
1620,11994,Centro Escolar Caserío La Zunganera,La Paz,San Luis Talpa,Básica,Matutino,Ciencias Naturales
1621,60230,Centro Escolar Belén Villa Palestina,La Paz,San Luis Talpa,Parvularia,Matutino,Educación Parvularia
1622,60230,Centro Escolar Belén Villa Palestina,La Paz,San Luis Talpa,Básica,Matutino,Educación Básica I y II Ciclos
1623,60230,Centro Escolar Belén Villa Palestina,La Paz,San Luis Talpa,Básica,Matutino,Inglés
1624,74091,Centro Escolar Caserío Lotificación Mariscal Cantón Nuevo Edén,La Paz,San Luis Talpa,Básica,Matutino,Ciencias Naturales
1625,74091,Centro Escolar Caserío Lotificación Mariscal Cantón Nuevo Edén,La Paz,San Luis Talpa,Básica,Matutino,Matemática
1626,12003,Centro Escolar Cantón Las Hojas,La Paz,San Pedro Masahuat,Básica,Matutino,Estudios Sociales
1627,12006,Instituto Nacional Monseñor Tomás Miguel Pineda y Saldaña,La Paz,San Pedro Masahuat,Media,Matutino,Inglés
1628,12009,Centro Escolar Cantón El Achiotal,La Paz,San Pedro Masahuat,Básica,Vespertino,Matemática
1629,12012,Complejo Educativo Cantón Las Isletas,La Paz,San Pedro Masahuat,Media,Matutino,Matemática
1630,12012,Complejo Educativo Cantón Las Isletas,La Paz,San Pedro Masahuat,Básica,Vespertino,Educación Básica I y II Ciclos
1631,12013,Complejo Educativo Cantón Barahona,La Paz,San Pedro Masahuat,Media,Matutino,Matemática
1632,12013,Complejo Educativo Cantón Barahona,La Paz,San Pedro Masahuat,Media,Matutino,Ciencias Naturales
1633,12015,Centro Escolar María Teresa Duke,La Paz,San Pedro Masahuat,Parvularia,Matutino,Educación Parvularia
1634,12015,Centro Escolar María Teresa Duke,La Paz,San Pedro Masahuat,Básica,Matutino,Matemática
1635,12015,Centro Escolar María Teresa Duke,La Paz,San Pedro Masahuat,Básica,Vespertino,Inglés
1636,74034,Centro Escolar Cantón El Ángel,La Paz,San Pedro Masahuat,Parvularia,Matutino,Educación Parvularia
1637,12023,Instituto Nacional Augusto César Romero,La Paz,San Pedro Nonualco,Media,Matutino,Inglés
1638,12028,Centro Escolar Doctora Milagro Antonia Martínez de Figueroa,La Paz,San Pedro Nonualco,Básica,Matutino,Educación Básica I y II Ciclos
1639,12028,Centro Escolar Doctora Milagro Antonia Martínez de Figueroa,La Paz,San Pedro Nonualco,Básica,Matutino,Lenguaje Y Literatura
1640,12031,Instituto Nacional Profesor Francisco Guerrero,La Paz,San Rafael Obrajuelo,Media,Matutino,Lenguaje Y Literatura
1641,12035,Centro Escolar Cantón La Palma,La Paz,San Rafael Obrajuelo,Básica,Matutino,Inglés
1642,12037,Centro Escolar Cantón San José Carrizal,La Paz,Santa María Ostuma,Parvularia,Matutino,Educación Parvularia
1643,12037,Centro Escolar Cantón San José Carrizal,La Paz,Santa María Ostuma,Básica,Vespertino,Inglés
1644,12055,Complejo Educativo Soledad Melara de Argueta,La Paz,Santiago Nonualco,Media,Matutino,Informática
1645,12065,Centro Escolar Cantón Amulunco,La Paz,Santiago Nonualco,Básica,Matutino,Educación Básica I y II Ciclos
1646,12067,Centro Escolar Morelia,La Paz,Santiago Nonualco,Parvularia,Matutino,Educación Parvularia
1647,12067,Centro Escolar Morelia,La Paz,Santiago Nonualco,Básica,Matutino,Matemática
1648,12072,Centro Escolar Doctor Joaquín Jule Galvez,La Paz,Santiago Nonualco,Básica,Matutino,Educación Básica I y II Ciclos
1649,12072,Centro Escolar Doctor Joaquín Jule Galvez,La Paz,Santiago Nonualco,Básica,Matutino,Educación Física Y Deportes
1650,74058,Centro Escolar Cantón San José Loma,La Paz,Santiago Nonualco,Parvularia,Matutino,Educación Parvularia
1651,86377,Centro Escolar Caserío El Carrizal,La Paz,Santiago Nonualco,Básica,Vespertino,Lenguaje Y Literatura
1652,12081,Centro Escolar Profesor Adolfo de Jesús Márquez,La Paz,Tapalhuaca,Básica,Matutino,Educación Básica
1653,11920,Centro Escolar Cantón San Rafael,La Paz,Zacatecoluca,Básica,Matutino,Educación Básica I y II Ciclos
1654,12028,Centro Escolar Doctora Milagro Antonia Martínez de Figueroa,La Paz,Zacatecoluca,Parvularia,Matutino,Educación Parvularia
1655,12079,Complejo Educativo José Simeón Cañas,La Paz,Zacatecoluca,Básica,Matutino,Ciencias Naturales
1656,12083,Instituto Nacional José Simeón Cañas,La Paz,Zacatecoluca,Media,Matutino,Inglés
1657,12083,Instituto Nacional José Simeón Cañas,La Paz,Zacatecoluca,Media,Matutino,Prof. En Educación Media En El Campo De La Salud
1658,12083,Instituto Nacional José Simeón Cañas,La Paz,Zacatecoluca,Media,Matutino,Computación
1659,12083,Instituto Nacional José Simeón Cañas,La Paz,Zacatecoluca,Media,Matutino,Psicología
1660,12097,Centro Escolar Profesor Saúl Flores,La Paz,Zacatecoluca,Básica,Matutino,Informática
1661,12097,Centro Escolar Profesor Saúl Flores,La Paz,Zacatecoluca,Básica,Matutino,Educación Física Y Deportes
1662,12109,Centro Escolar Cantón El Espino Abajo,La Paz,Zacatecoluca,Parvularia,Matutino,Educación Parvularia
1663,12109,Centro Escolar Cantón El Espino Abajo,La Paz,Zacatecoluca,Básica,Matutino,Matemática
1664,12116,Centro Escolar San Agustín,La Paz,Zacatecoluca,Básica,Matutino,Lenguaje Y Literatura
1665,12119,Escuela de Educación Parvularia Colonia 27 de Septiembre,La Paz,Zacatecoluca,Parvularia,Matutino,Educación Parvularia
1666,12120,Centro Escolar Lucía de Villacorta,La Paz,Zacatecoluca,Básica,Matutino,Ciencias Naturales
1667,12123,Centro Escolar Claudia Lars,La Paz,Zacatecoluca,Básica,Vespertino,Educación Básica I y II Ciclos
1668,12123,Centro Escolar Claudia Lars,La Paz,Zacatecoluca,Básica,Vespertino,Estudios Sociales
1669,12124,Centro Escolar Catarino de Jesús Ortiz,La Paz,Zacatecoluca,Básica,Matutino,Educación Física Y Deportes
1670,13555,Complejo Educativo San Francisco,La Paz,Zacatecoluca,Media,Matutino,Lenguaje Y Literatura
1671,13555,Complejo Educativo San Francisco,La Paz,Zacatecoluca,Básica,Vespertino,Ciencias Naturales
1672,74077,Centro Escolar Caserío El Garrapatero Cantón Las Tablas,La Paz,Zacatecoluca,Básica,Vespertino,Matemática
1673,74092,Centro Escolar Cantón Pineda,La Paz,Zacatecoluca,Básica,Matutino,Educación Básica I y II Ciclos
1674,10165,Instituto Nacional de Cinquera,Cabañas,Cinquera,Media,Matutino,Ciencias Naturales
1675,13599,Centro Escolar de Cinquera,Cabañas,Cinquera,Parvularia,Matutino,Educación Parvularia
1676,13599,Centro Escolar de Cinquera,Cabañas,Cinquera,Básica,Matutino,Educación Básica I y II Ciclos
1677,13599,Centro Escolar de Cinquera,Cabañas,Cinquera,Básica,Matutino,Educación Básica I y II Ciclos
1678,13599,Centro Escolar de Cinquera,Cabañas,Cinquera,Básica,Vespertino,Matemática
1679,13599,Centro Escolar de Cinquera,Cabañas,Cinquera,Básica,Vespertino,Inglés
1680,76075,Centro Escolar Cantón San Benito,Cabañas,Cinquera,Básica,Vespertino,Inglés
1681,76075,Centro Escolar Cantón San Benito,Cabañas,Cinquera,Básica,Vespertino,Ciencias Naturales
1682,12303,Centro Escolar Caserío El Izcanalito Cantón San Carlos,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1683,12305,Instituto Nacional Doctor Salvador Antonio Navarrete Azurdia,Cabañas,Dolores,Media,Matutino,Ciencias Naturales
1684,12306,Centro Escolar Laura Urquilla viuda de Azurdia,Cabañas,Dolores,Básica,Matutino,Matemática
1685,12306,Centro Escolar Laura Urquilla viuda de Azurdia,Cabañas,Dolores,Básica,Matutino,Lenguaje Y Literatura
1686,12306,Centro Escolar Laura Urquilla viuda de Azurdia,Cabañas,Dolores,Básica,Matutino,Ciencias Naturales
1687,12306,Centro Escolar Laura Urquilla viuda de Azurdia,Cabañas,Dolores,Parvularia,Matutino,Educación Parvularia
1688,60324,Centro Escolar Caserío El Arco Cantón El Rincón,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1689,76059,Centro Escolar Caserío Los Naranjos Cantón Cañafístula,Cabañas,Dolores,Básica,Matutino,Inglés
1690,76059,Centro Escolar Caserío Los Naranjos Cantón Cañafístula,Cabañas,Dolores,Básica,Vespertino,Ciencias Naturales
1691,76060,Centro Escolar Caserío El Potrero Cantón Chapelcoro,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1692,76061,Centro Escolar Caserío Chapelcoro Arriba Cantón Chapelcoro,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1693,76061,Centro Escolar Caserío Chapelcoro Arriba Cantón Chapelcoro,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1694,76061,Centro Escolar Caserío Chapelcoro Arriba Cantón Chapelcoro,Cabañas,Dolores,Parvularia,Matutino,Educación Parvularia
1695,76063,Complejo Educativo Caserío Montecristo Cantón El Rincón,Cabañas,Dolores,Parvularia,Matutino,Educación Parvularia
1696,76063,Complejo Educativo Caserío Montecristo Cantón El Rincón,Cabañas,Dolores,Básica,Vespertino,Lenguaje Y Literatura
1697,76063,Complejo Educativo Caserío Montecristo Cantón El Rincón,Cabañas,Dolores,Media,Vespertino,Ciencias Naturales
1698,76063,Complejo Educativo Caserío Montecristo Cantón El Rincón,Cabañas,Dolores,Básica,Vespertino,Matemática
1699,76064,Centro Escolar Caserío Tepemechín Cantón El Rincón,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1700,76065,Centro Escolar Caserío El Jocote Cantón Niqueresque,Cabañas,Dolores,Básica,Matutino,Matemática
1701,86262,Centro Escolar Caserío Minas Cantón Niqueresque,Cabañas,Dolores,Básica,Matutino,Educación Básica I y II Ciclos
1702,12133,Complejo Educativo Caserío San Fidel Cantón Bañadero,Cabañas,Guacotecti,Básica,Matutino,Computacion
1703,76005,Centro Escolar Caserío Cacahuatal Cantón Tempisque,Cabañas,Guacotecti,Parvularia,Matutino,Educación Parvularia
1704,12143,Instituto Nacional de Ilobasco,Cabañas,Ilobasco,Media,Matutino,Computacion
1705,12147,Centro Escolar Cantón San Francisco del Monte,Cabañas,Ilobasco,Básica,Vespertino,Inglés
1706,12147,Centro Escolar Cantón San Francisco del Monte,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1707,12156,Centro Escolar Caserío Potrerillos Cantón San Francisco Iraheta,Cabañas,Ilobasco,Parvularia,Matutino,Educación Parvularia
1708,12156,Centro Escolar Caserío Potrerillos Cantón San Francisco Iraheta,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1709,12158,Centro Escolar Cantón Las Huertas,Cabañas,Ilobasco,Básica,Matutino,Matemática
1710,12160,Centro Escolar Cantón El Matazano,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1711,12160,Centro Escolar Cantón El Matazano,Cabañas,Ilobasco,Básica,Vespertino,Lenguaje Y Literatura
1712,12160,Centro Escolar Cantón El Matazano,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1713,12166,Centro EscoLar Cantón Azacualpa,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1714,12167,Centro Escolar Cantón San Francisco Iraheta,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1715,12168,Centro Escolar Jerónimo Abarca,Cabañas,Ilobasco,Básica,Matutino,Computacion
1716,12168,Centro Escolar Jerónimo Abarca,Cabañas,Ilobasco,Básica,Matutino,Educación Física Y Deportes
1717,12171,Centro Escolar Cantón San José Lomas de Peña,Cabañas,Ilobasco,Básica,Vespertino,Inglés
1718,12177,Centro Escolar Cantón Nanastepeque,Cabañas,Ilobasco,Básica,Matutino,Lenguaje Y Literatura
1719,12178,Centro Escolar Cantón La Quesera,Cabañas,Ilobasco,Básica,Matutino,Educación Física Y Deportes
1720,12182,Centro Escolar Caserío Buenos Aires Cantón Potrero,Cabañas,Ilobasco,Básica,Vespertino,Lenguaje Y Literatura
1721,12182,Centro Escolar Caserío Buenos Aires Cantón Potrero,Cabañas,Ilobasco,Básica,Vespertino,Matemática
1722,12188,Centro Escolar Cantón San José,Cabañas,Ilobasco,Básica,Vespertino,Inglés
1723,12190,Centro Escolar Cantón Santa Cruz La Milagrosa,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1724,12190,Centro Escolar Cantón Santa Cruz La Milagrosa,Cabañas,Ilobasco,Básica,Matutino,Matemática
1725,12192,Centro Escolar General Francisco Menéndez,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1726,76006,Centro Escolar Caserío El Gavilán Cantón Agua Zarca,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1727,76008,Centro Escolar Cantón El Mestizo,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1728,76010,Centro Escolar Caserío Plan del Jícaro Cantón Huertas,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1729,76014,Centro Escolar Caserío Las Isletas Cantón Las Huertas,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1730,76014,Centro Escolar Caserío Las Isletas Cantón Las Huertas,Cabañas,Ilobasco,Parvularia,Matutino,Educación Parvularia
1731,76015,Centro Escolar Caserío San Luis Gramal Cantón San Francisco del Monte,Cabañas,Ilobasco,Básica,Matutino,Matemática
1732,76016,Centro Escolar Caserío Santa María Los MiLagros Cantón Calera,Cabañas,Ilobasco,Básica,Matutino,Matemática
1733,76016,Centro Escolar Caserío Santa María Los MiLagros Cantón Calera,Cabañas,Ilobasco,Parvularia,Matutino,Educación Parvularia
1734,76018,Centro Escolar Caserío El Pilón Cantón Calera,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1735,76020,Centro Escolar Caserío Las Vegas Cantón Calera,Cabañas,Ilobasco,Parvularia,Matutino,Educación Parvularia
1736,76020,Centro Escolar Caserío Las Vegas Cantón Calera,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1737,76020,Centro Escolar Caserío Las Vegas Cantón Calera,Cabañas,Ilobasco,Básica,Matutino,Inglés
1738,86434,Centro Escolar Caserío La Montaña Cantón San Francisco del Monte,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1739,86435,Centro Escolar Caserío Mundo Nuevo Cantón Las Huertas,Cabañas,Ilobasco,Parvularia,Matutino,Educación Parvularia
1740,86435,Centro Escolar Caserío Mundo Nuevo Cantón Las Huertas,Cabañas,Ilobasco,Básica,Matutino,Educación Básica I y II Ciclos
1741,90008,Centro Escolar Doctor Lucio Alvarenga,Cabañas,Ilobasco,Básica,Matutino,Lenguaje Y Literatura
1742,12196,Centro Escolar Cantón Palacios,Cabañas,Jutiapa,Parvularia,Matutino,Educación Parvularia
1743,12198,Centro Escolar José de Jesús Menjívar,Cabañas,Jutiapa,Básica,Vespertino,Matemática
1744,12199,Centro Escolar Cantón Cerrón Grande,Cabañas,Jutiapa,Básica,Vespertino,Matemática
1745,12199,Centro Escolar Cantón Cerrón Grande,Cabañas,Jutiapa,Básica,Vespertino,Inglés
1746,12200,Centro Escolar 15 de Septiembre,Cabañas,Jutiapa,Básica,Matutino,Educación Física Y Deportes
1747,12201,Centro Escolar Paula de Jesús Menjívar Cantón Llano Largo,Cabañas,Jutiapa,Básica,Vespertino,Matemática
1748,86429,Centro Escolar Caserío Los Filos Cantón Palacios,Cabañas,Jutiapa,Básica,Matutino,Educación Básica I y II Ciclos
1749,12203,Escuela de Educación Parvularia de San Isidro,Cabañas,San Isidro,Parvularia,Matutino,Educación Parvularia
1750,12207,Centro Escolar Cantón San Francisco El Dorado,Cabañas,San Isidro,Parvularia,Matutino,Educación Parvularia
1751,12209,Centro Escolar de San Isidro,Cabañas,San Isidro,Básica,Matutino,Inglés
1752,12210,Centro Escolar Centroamérica,Cabañas,San Isidro,Básica,Matutino,Inglés
1753,76025,Centro Escolar Caserío La Loma Cantón El Amate,Cabañas,San Isidro,Básica,Matutino,Educación Básica I y II Ciclos
1754,76026,Centro Escolar Caserío Flor Amarilla Cantón El Amate,Cabañas,San Isidro,Básica,Matutino,Educación Básica I y II Ciclos
1755,12218,Centro Escolar Profesor José Ángel Castillo,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1756,12220,Centro Escolar Caserío La Corona Cantón El Aguacate,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1757,12224,Centro Escolar Caserío Candelaria Cantón El Aguacate,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1758,12225,Centro Escolar Caserío San José Cantón Llano Grande,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1759,12229,Centro Escolar Caserío Los Ranchos Cantón El Aguacate,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1760,12230,Centro Escolar Caserío La Esperanza Cantón Chunte,Cabañas,Sensuntepeque,Básica,Vespertino,Matemática
1761,12231,Centro Escolar Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Vespertino,Inglés
1762,12232,Complejo Educativo Caserío Huiscoyol Cantón La Trinidad,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1763,12233,Centro Escolar Caserío El Limón Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1764,12233,Centro Escolar Caserío El Limón Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1765,12236,Centro Escolar Caserío Piedras Blancas Cantón Nombre de Dios,Cabañas,Sensuntepeque,Básica,Vespertino,Matemática
1766,12238,Centro Escolar Cantón Santa Rosa,Cabañas,Sensuntepeque,Básica,Vespertino,Matemática
1767,12240,Centro Escolar Caserío El Potrero Cantón La Trinidad,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1768,12242,Centro Escolar Caserío La Maraña Cantón Santa Rosa,Cabañas,Sensuntepeque,Básica,Vespertino,Ciencias Naturales
1769,12252,Centro Escolar Caserío Estanzuelas Cantón Las Marías,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1770,12266,Complejo Educativo Sotero Laínez,Cabañas,Sensuntepeque,Básica,Matutino,Educación Física Y Deportes
1771,12267,Centro Escolar Cantón San Gregorio,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1772,12267,Centro Escolar Cantón San Gregorio,Cabañas,Sensuntepeque,Básica,Matutino,Matemática
1773,12267,Centro Escolar Cantón San Gregorio,Cabañas,Sensuntepeque,Básica,Vespertino,Inglés
1774,12268,Complejo Educativo Antonia Velasco,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1775,12269,Centro Escolar Fermín Velasco,Cabañas,Sensuntepeque,Básica,Matutino,Computacion
1776,12269,Centro Escolar Fermín Velasco,Cabañas,Sensuntepeque,Básica,Matutino,Inglés
1777,12269,Centro Escolar Fermín Velasco,Cabañas,Sensuntepeque,Básica,Matutino,Ciencias Naturales
1778,60227,Centro Escolar Caserío El Picacho Cantón San Nicolás,Cabañas,Sensuntepeque,Parvularia,Matutino,Educación Parvularia
1779,60232,Centro Escolar Caserío El Salamar Cantón Nombre de Dios,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1780,76033,Centro Escolar Caserío El Cordoncillo Cantón Chunte,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1781,76034,Centro Escolar Caserío Los Almendros Cantón Las Marías,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1782,76035,Centro Escolar Caserío San Brano Cantón Nombre de Dios,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1783,76038,Centro Escolar Caserío Mundo Nuevo Cantón Nombre de Dios,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1784,76038,Centro Escolar Caserío Mundo Nuevo Cantón Nombre de Dios,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1785,76041,Centro Escolar Caserío Pozuelo Arriba,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
1786,76044,Centro Escolar Monseñor Benjamín Barrera y Reyes,Cabañas,Sensuntepeque,Básica,Matutino,Educación Básica I y II Ciclos
